PC1,PC2,PC3,PC4,PC5
-1.0244713919781268,0.8087873022222473,-0.5408092081107625,2.290560885778093,0.30258362157897417
-0.7115718762913631,0.25815630417897195,-0.718060670239224,1.9937713986687742,0.11682572031720816
-0.847601961511507,0.40764721811276655,-0.6168929592431677,2.1768827191594227,0.11270878815196618
-1.0569993376088627,0.6219431602878134,-0.4228670004065574,2.37632489302781,0.08064597136888145
-1.29684739727337,0.8332598126834768,-0.26347845923537105,2.4869448261527434,0.08307306615270689
-1.1169729525144998,0.6690082781425892,-0.39516882684857607,2.3391739002660934,0.11516466533220471
-0.9247288713352922,0.4240726808475882,-0.5758649744411879,2.1402474609649027,0.07511846581533421
-1.9496738824542283,1.4316135015165186,0.22911547592612644,2.826263425247575,0.03352052269424738
-1.9321500438323365,1.4036994096740043,0.194835349756644,2.8735884659946507,0.11482713129871824
-3.4914103805148846,2.7732790445733193,1.1716497384323423,4.576877099720978,0.17011202792956004
-2.320280992949325,1.855879294681391,0.42291557665912993,3.4492021284850556,0.29306498661739466
-1.7570855825068872,1.3567113726809776,-0.0051981522374024225,2.600243394819233,0.35115502457309794
-2.639459666894834,1.9532275787016316,0.5690945649203416,3.6966791739774547,0.27965760751375646
-1.1022774839473606,0.6163293868542558,-0.4906478668401735,1.96181786460015,0.314529360444999
-0.7688568479420739,0.10926610190380197,-0.7922839671601791,1.6213363341109859,0.2549494546209703
-0.5359751197160003,-0.32264915100788244,-1.059033646958782,1.4987260663120583,0.2550404707843846
-0.44320748265455795,-2.0141501899960734,-0.162154613733416,1.805652000872634,-0.7955874631469672
-0.5742413307426539,-1.1805281784337405,0.34801725111692977,1.4038798140221715,2.0869847792701206
-0.010217556249416563,-1.0405964767719091,-1.7542866970763846,1.43394999828797,0.3887396976896143
-0.18171554797485565,-0.9958080167073783,-1.6500417412607198,1.4312352599498117,0.3759438313331119
-0.47282830020495786,-0.39420325876361223,-1.2506898429251974,1.4968652432289598,0.353096038612858
-1.32040194023688,0.7290465915700259,-0.3574675480737479,2.0293143344027094,0.2746023359794902
-1.6913119950852404,1.3317864542891675,0.00403751993315629,2.748879380207402,0.33994349206513597
-1.5540269510119016,1.1914789900434046,-0.06135600011352608,2.226064882789958,0.29057759097736
-1.932475504525526,1.7354089905137298,0.13525713382844418,3.0648934669575416,0.4222146846037384
-1.5155634895189902,1.3226072233345303,-0.16127814750254382,2.593509860180561,0.3122565310799508
-1.0689344449764733,0.5811491803996536,-0.47131044256573373,2.278776435888459,0.11113975935343488
-0.5619822095723301,-0.007889257515383634,-0.8961125655361044,2.0034820574465915,0.11221163238681817
-0.6998877380604831,0.1809826093324233,-0.760469116328397,1.9753108670972834,0.08720880496052225
-0.9119308774765861,0.4364791613797054,-0.5801627019327252,1.9796681629312043,0.10984511574432274
-0.9842840242878528,0.5048125472272318,-0.4983343726138012,1.88269541536911,0.06751275986690439
-1.6756149104692117,1.3228947734332288,0.036971539379732424,2.4861712776010547,0.15843518909650747
-2.233699066856927,1.878075672700189,0.3954161858821224,2.936925981113588,0.2146969362400617
-2.2862146424542056,1.9268292277526133,0.43963584938865863,3.1067183748789855,0.26879995893161024
-2.360612191399274,2.0039836553243804,0.5033842959481832,2.976866162543181,0.34450816861330685
-1.716921286112251,1.3248956516564654,0.08151937845769179,2.3895788368828055,0.22561039095575974
-1.4287476980750906,0.9773074758123286,-0.10773976269342002,1.9543000891453428,0.2001084458464322
-1.5826856401806784,1.0454781718352295,-0.05962872910554397,1.7990954929901923,0.2122214028553701
-1.5681467780273526,1.0013664747028437,-0.012612353437368135,2.0701815976415676,0.17676964095137793
-1.1518099762703615,0.49368173744991817,-0.3603315891241485,1.815594871557258,0.15144174256531615
-1.1286056037680663,-1.3015920246205486,0.7073501649814964,2.420505491803244,-1.0496870759991095
-0.5355421222726006,-1.2487082523348256,0.40304896079429925,1.4427765621599786,1.969728516691849
-0.28216841304493423,-0.726909632817597,-1.3416304647932755,1.4530057501994866,0.2115838123050221
-0.19259245354989166,-0.9898587082089747,-1.6084970100653468,1.4605544392583685,0.30226336806926335
-0.1551179326861057,-0.9445442282667023,-1.660136218123393,1.4109848116397044,0.3589536826941156
-0.4537752250281865,-0.4383753800774493,-1.2322517925172152,1.4578925964062315,0.2681774606382993
-0.7581300975769859,-0.009780306693610312,-0.7250826813604165,1.5953676905321816,0.11400195783054747
-1.077609732037289,0.4536716566903715,-0.39541292167387404,2.0859697986214227,0.11998288842712902
-1.4048510505776106,0.8689654560471458,-0.10444125968628871,2.2147967621249682,0.09545895858999114
-1.2654190723224743,0.759782694912752,-0.22179016779775126,2.2125403489946933,0.06560714899648264
-0.6993676593081616,0.07138336455194288,-0.7862763952458187,1.890447448624037,0.0766642789251263
-0.5179291067002999,-0.0837755860350872,-0.9164539752712272,1.8259338151051665,0.058246363548932985
-0.6322003253189057,0.04485896610334567,-0.8339290920600931,1.9303438484773603,0.06773820328068378
-1.2276516884738282,0.6966325725505064,-0.4051430025830235,2.269737592966777,0.10108689989967258
-1.2961644444688012,0.8111203081825142,-0.2916413290352551,2.2921911620156137,0.11020115033103549
-1.3929050263231229,0.7820869290135902,-0.18734237785627758,2.06841397263787,0.044716354709759994
-2.607991420637506,1.972046713317165,0.6133126171449206,3.020206463726209,0.13489796933660944
-3.0387264825369535,2.497180111680585,0.8736830188071677,3.5259792286129503,0.2703573403976731
-1.9831931656789472,1.5194199628051916,0.27685466697807604,2.6389793423424197,0.1864240093175323
-1.183121209017911,0.6843039761590664,-0.2898444952554061,1.853294215407803,0.15138338671791968
-1.195119952956917,0.6237464217262951,-0.33280666534387876,1.7176756523615833,0.12436506336789452
-0.8874585737032497,0.2377463677861803,-0.5100022937016505,1.6489983009256497,0.06471571906000519
-0.8344192408613592,0.1333066293056549,-0.6028121596920801,1.703887440856985,0.08575131055686817
-0.8358192417342675,0.10059925520407578,-0.590848710885883,1.6525418722826377,0.05450719345848819
-0.36854745700733005,-2.0088915980805333,-0.08821339472627834,1.7918811072554293,-0.9171811786854912
-0.42721061653031794,-1.4185951567407058,0.3111533024253307,1.3612880819676931,1.9464870737369067
-0.4156911835213094,-0.446097458660973,-1.0982305256380949,1.4656580629027876,0.17286957531350486
-0.7604753835320316,-0.013261626629063732,-0.72595232468932,1.5237375825375254,0.1014957396470777
-1.256970217169258,0.638502709346166,-0.2863734365743819,1.868904565220973,0.15173883826710194
-3.0926527769619128,2.217327579974511,1.0054778021610866,3.5124120649605644,0.021885906064308274
-4.2002214364375865,3.436097298128193,1.6673056030666458,5.431046886796053,0.285681405168081
-3.1801969175737526,2.744964421042144,1.0787033456116042,4.155199352068739,0.29252470493140753
-2.4127936935068193,2.1277882716531704,0.6140195443938224,3.4351452866984253,0.25117093309342065
-1.666047461146202,1.2656943017667062,0.11707296717011026,2.70484591759575,0.11770756383778005
-1.6305084026713577,1.0805004326986196,0.14599744935064507,2.6506859227543753,-0.05025641189507551
-1.5248994982420074,0.9261748812315678,0.08715021009653053,2.5599770955204715,-0.13559895911822592
-1.1571487260892144,0.6016591669886644,-0.2697434726200031,2.506781633304556,-0.016847806547356774
-1.0642318115149072,0.45384919754566105,-0.34608432185988836,2.212360923410959,-0.06251594802643115
-1.5591779184603904,0.9041414825938676,0.04676310886263682,2.7291181538033107,-0.08397234496035123
-3.5468857946996937,2.6796706453119428,1.2507011191503499,4.520408816469457,-0.007460848224314793
-4.3151044894753285,3.492516344125115,1.6195496434162664,5.958196397517979,0.2579708666596048
-3.6508319223301795,2.855412624500392,1.3347990632365183,4.930289830827655,0.14326332868591898
-2.4745504702458985,1.9074694961083571,0.6356846614424299,3.363951082688397,0.12230527514059686
-1.8538951327943187,1.2605023027744227,0.2271144467158469,2.7098882905783404,0.0719613419544564
-0.7599781561545232,0.06151550154587947,-0.6773618874358803,1.6473786657317449,0.06745610286988393
-1.3252927749889545,0.6120411937926431,-0.15567776190104254,2.2575915679476317,0.0026323454484916443
-0.49810003186119545,-0.2664305873201943,-0.9498275199592696,1.5339764718723423,0.10053361329793155
-0.10653103671415844,-0.9487505976823948,-1.4917450062122375,1.4428899364803818,0.17849154178120016
0.05178164509958794,-2.5728520007377345,-0.8001713020047695,1.6652571362415227,-0.7022403703992749
-0.06981630678514775,-1.9032914788577338,-0.18022144621468242,1.233737405820916,2.050015940338112
0.019875661059219295,-1.2038568294808238,-1.726939051499121,1.3706349774521396,0.24304551026409418
-0.2369106927144008,-0.7347695632497335,-1.3541318048682645,1.3941319043200733,0.2036819067046158
-0.5417338906357813,-0.4029248715430519,-1.0583980907917967,1.5604268759859548,0.17153639929591374
-1.9626977235324163,1.3014252173064966,0.29481596076755434,2.662182086926906,0.10645043490004988
-2.2266019975263793,1.4847826224525822,0.637034836940088,3.1761593297463993,-0.08207829365283235
-2.952553413662341,2.6004347680979745,0.9526111218594862,4.143388726796498,0.3055191379910475
-2.316756542525719,2.07959517157153,0.5105069979215361,3.3883183644737946,0.2760982035818792
-1.9297841386256473,1.603129102285188,0.3104926830597514,3.1298544326345445,0.11333997055328138
-2.37013801660747,1.9840874579659478,0.572753602546674,3.712826534372543,0.14450113069867943
-1.9831053265589496,1.738201155538947,0.2738108743055608,3.3551054221526115,0.1753583155318923
-1.230763787249931,0.9136166057000984,-0.20318924723829396,2.7586999720190386,0.08847704377091015
-1.5548683743744742,1.0325080743759072,-0.035100302221081334,2.6106303149314125,0.0045523572166805415
-1.5221209527636403,1.0757255947573396,-0.04122461121168612,2.579243223520072,0.0454232568330333
-1.6543137035441984,1.1718574635106982,0.025237983119548,2.852717410567504,0.044198014471694046
-1.9960815536061243,1.3800102824725478,0.29060858082490226,3.03224202570334,0.0054674146683311095
-1.7305634329807442,1.1950501355528105,0.0574646287848714,2.7995658769104073,0.09611344223252492
-3.0659745452629696,2.5391072053750525,0.9183060401241813,3.5699622084489104,0.2731633282681573
-1.6140631724338927,1.2324619054922346,0.09934401248618908,2.4064368478550446,0.15840805656971269
-0.9799910385985899,0.5276561721899543,-0.37960652232477793,1.7633271109980877,0.10364369221242052
-0.9317571965497139,0.463721285719138,-0.3871346160921294,1.7375924984693416,0.09765631683801404
-0.44764434122016156,-0.12729925460965025,-0.8589456675782855,1.4998723731656274,0.12159477815748018
-0.21309690848972757,-0.5042189816227893,-1.1668876284542555,1.427270202419309,0.1625915359987639
0.08432824955673782,-2.415836658191647,-0.6189229938743654,1.6518497579518079,-0.7370760019322459
0.1414611989544466,-2.064014020968213,-0.3905744234737756,1.18412449545132,2.1145797147500676
0.29712570523492104,-1.4412397772617198,-1.9084477325090545,1.333936281529036,0.2550445421566291
0.20558259836888687,-1.2354002647963322,-1.8094711599755235,1.3635803278508958,0.2803579938289282
-0.762150277200856,0.087483564250399,-0.7405588470089323,1.7437832199477215,0.18139609071170074
-2.333081930405355,1.7581502506727156,0.5930865343938682,2.927968359901136,0.11682088445679419
-3.7434210438653124,2.8750545417635367,1.5321966771862143,4.9009116553965555,0.02778245354840812
-2.3539696277860274,1.957974423318678,0.6548929466643645,3.6966399115929924,0.17040330640021834
-1.7533378831253061,1.385943037404309,0.21342717423837632,2.5425010277389553,0.12114583343493288
-1.4384782754928696,1.116988102942946,-0.12147854020412434,2.1566907907325366,0.18540740136155537
-1.6745916897241417,1.3137614544356524,0.0492656677575596,2.47792322113218,0.12548803722801655
-1.4066682695679495,0.9011230227035792,-0.05752704187784379,2.2642486129485064,-0.02760985718928451
-0.728894649396992,0.2860448549560449,-0.5780926585892717,1.9239306194044945,0.004502544102119235
-1.3380336731795905,0.8945523438577385,-0.22383027150148074,2.5423666587770537,0.06323701637629696
-0.882709953776615,0.41637921786576454,-0.5664979367778075,2.13921679093186,0.06118817641501814
-2.4021196228190083,2.015429030747174,0.47156906627641604,3.8437086635402506,0.2049248942291179
-4.062158678684721,3.4713513370301983,1.5063792503750444,5.154959652938264,0.3662084127880882
-4.025363097317215,3.2606314518941137,1.5796508177518302,4.811721618849022,0.23008981296491648
-3.225654485104383,2.7546952460775835,1.0089536938245267,4.405510325206572,0.37163347888868403
-1.8087856849480006,1.4691049035248365,0.3189592338314429,2.5548600266207946,0.1759861625172471
-1.9251611308800665,1.4420075298680919,0.438809328442573,2.64719776269766,0.08840522293494539
-1.522967188632254,1.0413622461033323,0.1337711778406953,2.2474642346068925,0.08085413956662774
-0.785289887315399,0.26296438541886785,-0.5071062446457357,1.6494809852955257,0.0650800533785076
-0.4039448368209658,-0.19808265395400962,-0.8379681401168321,1.49141928419728,0.08064306394257506
-0.03720129619219946,-2.1836996388671626,-0.3405629025502082,1.75430532954404,-0.8075662131624145
-0.0763209117081678,-1.6831980195131502,-0.07986869586619864,1.2313509006031558,2.085752761100148
0.07957168949411994,-0.9947454827083093,-1.5136200469980312,1.3611041615106934,0.19356897586662208
-0.023437991808802097,-0.7697573562970326,-1.4359401949317598,1.3693997341263768,0.2487949377128391
-0.7485059979191622,0.10064367506675521,-0.6621613034947929,1.7079032470078697,0.11911230177046836
-2.5878843595861145,2.0367604176086824,0.722647566983876,3.3370815563554466,0.15918999000191883
-3.8456043013254892,3.1491731940630023,1.536270094472755,4.657145096766283,0.1881289594322325
-2.357824277747554,1.9595910494483564,0.8673915303027404,-0.25960828484126697,-0.39178760985969974
-1.6115264781621368,1.199904661550547,0.22905354027333874,-0.21538251507120165,-0.31038585187639756
-1.2451566919039538,0.769137757099388,-0.04655332645551985,-0.1836490699468963,-0.35550750673115733
-1.157458669448794,0.6398717273342827,-0.08801008260408906,-0.16623419639081222,-0.40914575935943087
-1.1001792313236636,0.5229197332199591,-0.12147199029271374,-0.14057446350208505,-0.4892861953682773
-1.0361464595793517,0.5036335228034443,-0.19104655362009787,-0.14810428718959898,-0.47670341736531885
-1.5709767019466896,1.0935802230825038,0.16865891634171257,-0.16083228879227338,-0.4785193568818299
-1.2446643749217117,0.7807642427866893,-0.06217268733838347,-0.16459578090319815,-0.44136873510506985
-1.9023940898916596,1.32702968280142,0.4946595729574454,-0.1491814495735478,-0.6336219907074874
-2.4687202770686634,1.8640599265906992,0.8892634047325628,-0.16317301320848468,-0.6591213230886536
-2.409551031862649,1.8575355596167638,0.8042232569902447,-0.1839629287292119,-0.5786082017765151
-1.4211919222553817,0.8709201616311727,0.10378457493043708,-0.19541471845823166,-0.40661551189855066
-1.0583682894097786,0.4129296309627153,-0.23211151320296203,-0.1923318359219511,-0.3356823248479667
-0.7938763733470794,0.013480797193007966,-0.47196195257035267,-0.18098075171448222,-0.3180218969453424
-0.9039457989813775,0.14623721639288953,-0.43026833099368383,-0.19622751363156227,-0.3089914944846158
-0.5136416884861555,-0.26533567293656424,-0.8160946942389458,-0.20394283057671625,-0.22029584234204538
0.04022179291673874,-1.0933404195294127,-1.4379071997984576,-0.14831602314788359,-0.17449508452555806
0.3368391004680132,-2.9360670536825046,-1.00623373955551,0.12227461262067454,-0.9818123920471713
0.3637052928409715,-2.6683368606359457,-0.5773810630443489,-0.25745655757402053,1.7428793193972494
0.40339767911647484,-2.0153295057157212,-2.275261246312944,-0.06816769417374612,0.0431271476816037
0.26428808479320265,-1.4016574101449162,-1.8430161478364635,-0.130552657999582,-0.0417372192282491
-0.4381102434627703,-0.35596656276954597,-0.9492373589249504,-0.1682703590928147,-0.25116025059777447
-2.513625103724034,1.7834112257217538,0.7582983740927863,-0.198370486496059,-0.5146890274132572
-3.2166192538685316,2.3252461118667815,1.3394375261156648,-0.1666943875148043,-0.7678869932085272
-1.8494629461071137,1.342434446012592,0.45252472961575063,-0.22666837748602042,-0.5215618265795918
-1.5449836440199496,1.0051909889600221,0.2255937302667354,-0.20726713413836306,-0.4976577635663409
-1.187576803401995,0.7219372801029149,-0.017925860241666158,-0.21614535513791658,-0.4383891694919102
-1.2612772067811955,0.7211863345000272,0.08927624615103295,-0.18805681583984415,-0.5480797645322081
-1.4845523316984348,0.9471243623311546,0.21918246286854567,-0.18686801172849732,-0.5550328158317027
-1.7278055523421723,1.1614635010164398,0.4337637855789509,-0.18563860000586033,-0.6154545696892193
-1.8520432985660826,1.337983613878402,0.4645386480122807,-0.2117299168537457,-0.5336803378898893
-2.028766845111788,1.524783210787983,0.5541555208476148,-0.21676377304354727,-0.5285385473558296
-1.8305485755008843,1.2953088503079944,0.4760258314924199,-0.20615339164706314,-0.5766833133941434
-2.004349868968664,1.4591115449908714,0.6360096675350678,-0.21449580579496305,-0.594716193887369
-1.8802620432199224,1.2727371961546576,0.5581887516303017,-0.1938965528090474,-0.6028546553357866
-1.6795140993024686,1.2308729306326158,0.3121573650963397,-0.24207660057298896,-0.40595697462537683
-0.7535162796869966,0.23997595244550138,-0.43127013474730524,-0.22005884335553577,-0.31952432571563727
-0.6754482273356778,0.07051377886158824,-0.5612034091994385,-0.20162312094719792,-0.2852676573202085
-0.312516503299605,-0.3757215176242415,-0.9393193109235328,-0.1874291701780918,-0.2061095222722004
-0.1772607540586553,-0.5695213024002101,-1.0547801847276737,-0.16748428517347178,-0.22692436242989322
0.04490609289211843,-0.8239842313144499,-1.3221498561456102,-0.1607999661733186,-0.17357444298274946
0.2186315802165498,-2.604731312426574,-0.5860115674962478,0.12689480991096744,-1.1426469469448677
0.2859991491354644,-2.2298690744570098,-0.254748808625046,-0.2797454245970934,1.6583253143479624
0.2651394604586093,-1.227453731617048,-1.507599108089609,-0.12461172633135023,-0.21648958353764378
0.21356746654241396,-1.1946605076424202,-1.6550011117321255,-0.1415164143811718,-0.07777041548430463
-0.2143113257874441,-0.5363492901593723,-1.157451278693975,-0.18233258116729842,-0.1165204796013661
-0.9321700438480309,0.3761666599067742,-0.3334676135078369,-0.2147979485192328,-0.2683164976738003
-1.0964261940303814,0.48288156595892473,-0.029507093667745732,-0.18216350488765576,-0.44452885611693455
-1.378838103710881,0.7589899417640124,0.2314483808999744,-0.18320942230731566,-0.4948890273918149
-1.4727518759541576,0.9089332946236377,0.2721817756783494,-0.2007558511710679,-0.43040869332108367
-1.4616940690194578,0.8515137954173303,0.2708751340042851,-0.18636698915798208,-0.4402495555325264
-1.4241295831998657,0.7542502867823709,0.21080957793559785,-0.17083999671762684,-0.45195678761081587
-0.9846786924166655,0.28002405862448504,-0.16027888253642406,-0.1471263802257917,-0.44960488117500547
-0.6599242961628561,-0.10869822989081598,-0.501248915864132,-0.12353222587067357,-0.43360693569111836
-0.4789456963294641,-0.37997062206724264,-0.702934217330057,-0.10161657119438465,-0.4354032578884822
-0.9103581377107501,0.1214291530507116,-0.3182056139327504,-0.1212599545932267,-0.4800078451337653
-1.304584573086924,0.522265531520088,0.014367365861570293,-0.13003897829994415,-0.5346309995540655
-1.9460918140682568,1.231443509732621,0.4835721782260894,-0.16845370060328743,-0.5186879782317487
-1.915324592747841,1.2819319022297708,0.46017795149490953,-0.18915503844885317,-0.4637405657228119
-1.6142947443834508,0.9546253605531957,0.22508726257693196,-0.18551133372088027,-0.4363356373182822
-1.038851721059698,0.39052923750974883,-0.189571505583607,-0.17807713217923823,-0.4288522552193131
-0.9175917056828915,0.1496090512573968,-0.3145288949483173,-0.1591505656955624,-0.437019154556026
-1.2777018747035964,0.579427740145596,-0.034781793262535415,-0.1877436243777684,-0.3865058622593614
-0.8040794866961171,0.0633356885901422,-0.4483680756749258,-0.1875025052600015,-0.3066789712406762
-0.49801666140611855,-0.2798083121630294,-0.6891328228662307,-0.15813324444609175,-0.3404733786602743
-0.4320998237036558,-1.9404574539253412,0.2880457126723571,0.1342383454419267,-1.437399331778998
-0.3598753088813163,-1.3460248940689266,0.5360307955802305,-0.3166790624186141,1.484203283143467
-0.10414639587893079,-0.8325625957661474,-1.1346579935508374,-0.13673664263779972,-0.2943737510015691
0.20683172927722754,-1.4015012840217973,-1.5377957147393757,-0.10727626173826335,-0.2326127414321169
-0.21591936903015435,-0.7744328538775839,-1.0850344106107388,-0.15112876659753988,-0.24760607616168007
-0.5103770226933323,-0.2636663573643048,-0.8391054236957496,-0.1976581599623327,-0.1621981095528967
-0.6366131566607274,-0.1338292368477391,-0.6208377746735194,-0.181697178721104,-0.2662435851646966
-0.8574026256528214,0.12025566108838763,-0.3473450065220556,-0.17474424630985805,-0.36863698132876793
-0.7306579588359667,-0.013931200695704584,-0.3458314686228808,-0.14238967111588127,-0.4898607053139922
-0.6479241540343672,-0.11510834346345955,-0.4704931035159447,-0.13217875393869616,-0.4757364255489264
-0.4781303782201869,-0.2351007987607902,-0.6104049252328753,-0.13282390098610264,-0.4493082743305838
-0.10561411263271905,-0.898192636473348,-1.0260803679546575,-0.07411321171787812,-0.4671288497959399
-0.5012376029821006,-0.41642937390272555,-0.5033949201485953,-0.06564768934472584,-0.6911483479568569
-0.29776646820130664,-0.4119514059496854,-0.8921547414262335,-0.12219040103812272,-0.3829242948838194
-0.6341749030187654,-0.004182170991650542,-0.5874430008116474,-0.13879294930905564,-0.4214363906192237
-1.5252822498978786,0.8026995078974083,0.2513595434484568,-0.12419120838320705,-0.6420789313837917
-1.3348608546671037,0.6995263061863137,0.009755067095358025,-0.16841628427971167,-0.4466337493616066
-1.9380947230629344,1.4307138986255763,0.44659349678467114,-0.2272621847144515,-0.3161291061374868
-1.0824635990551468,0.5949058454593584,-0.1895638346587685,-0.21695171427318505,-0.2991114228795113
-0.7114711447894104,0.12009622645715665,-0.4392741342132663,-0.19022060168329735,-0.35323957254629973
-0.7372516937215718,0.051117799586168584,-0.38945426332926775,-0.17449316325949196,-0.41593682004512994
-0.5138088337451685,-0.278741873767335,-0.689436989013702,-0.16165901971655375,-0.3698276026405241
-0.32052938588393115,-0.5334478311269849,-0.873701115927314,-0.14976607423426436,-0.3623996367989616
0.36624709725407023,-1.6503234214130893,-1.8235417754308147,-0.08724197617571004,-0.17403873530212027
0.5423278766337519,-3.586749879686075,-1.8433687863170651,0.19752067336289003,-0.7098686324696161
0.43859229456018484,-3.13036714561001,-1.1128782885245205,-0.1855196537572665,1.882408549188234
0.49661560164550045,-2.2697953011886756,-2.5395504297292337,-0.02466067106898545,0.08283623166962562
0.29250902232854376,-1.6214824883870855,-1.9367098661999846,-0.07240835825010461,-0.10981805162356088
-0.2220012056379128,-0.6016639259432183,-0.9798008293253594,-0.14563613099586684,-0.34697508983078734
-1.802306310082042,1.0527568733569155,0.443871383754382,-0.16129654548777428,-0.6383171354999795
-1.5680628182897787,1.0159326308368901,0.4487892880125299,-0.17174097192965845,-0.7090618432450162
-0.18768265059931588,-0.34224341363207467,-0.8214941806145716,-0.1690342212190278,-0.355449234584966
-0.22872007180298992,-0.28835545937484863,-0.7976852560648794,-0.16673729464075907,-0.3634625622115325
-0.3945087468659089,-0.07407593869114101,-0.5197559077023571,-0.15773022053011657,-0.5075635393022447
-0.40313687904106926,-0.13567659581424252,-0.5128988985631823,-0.13667761642745913,-0.5730252296200983
-0.45408216688341113,0.010370173494627724,-0.5027662886087495,-0.1561080302402182,-0.5236040674212136
-0.4050591687080625,-0.033322088502231804,-0.5605927980551567,-0.1613208251962125,-0.4886954195075086
-0.5660410322362188,0.3865369900675007,-0.7733768970786568,4.295461009499608,0.3873183097086541
-0.684052342108004,0.3345261870411191,-0.5411377223144253,2.4870530562697493,-0.02266620589035681
-1.7799016354288868,1.4307182623696106,0.21367679709697313,4.125894090875309,0.16457286609721652
-2.1097378957933746,1.8354429018367222,0.31026518832597383,5.799786404787549,0.48023675833291896
-2.0322539790380305,1.7993726364918448,0.2670440748958707,5.458409364844413,0.44717214023837015
-1.3554570142592635,1.0638337029571072,-0.06500732510027266,3.3969620048345472,0.1822512832609822
-0.6941517869633669,0.3478830897638197,-0.5849942985159176,2.1454638738192253,0.1239106219133083
-0.06471699563713934,-0.5395182297658543,-1.2370135545674272,1.8211045817509428,0.16504279377123113
0.014374267019969408,-0.743952787483835,-1.377928153743202,1.728662609761842,0.1620422544592072
0.1491047652637702,-0.9552855423633378,-1.5560783472992323,1.5641439414718952,0.19321973094189465
0.12014863455472985,-0.9684115034148225,-1.625764921503562,1.5498869190943094,0.23880545157414065
